year,t,Rin,Rli,p,Ta,u,ea
2020,169.9375,104.56254,344.8743,94.492,6.7394,5.9664,0.92157
2020,169.9583333,97.526726,344.9113,94.52,6.7161,5.1975,0.92326
2020,169.9791667,75.490906,344.3032,94.55,6.7174,5.5183,0.91471
2020,170,64.360087,343.9406,94.571,6.688,5.3077,0.90742
2020,170.0208333,71.982268,343.7437,94.583,6.6999,5.081,0.90557
2020,170.0416667,49.474449,343.6847,94.595,6.5797,5.6456,0.90786
2020,170.0625,41.63963,342.2992,94.615,6.5631,4.9454,0.9003
2020,170.0833333,32.21481,343.1194,94.627,6.4855,4.7261,0.902
2020,170.1041667,13.833191,343.4173,94.671,6.2388,5.1624,0.90015
2020,170.125,5.6200018,342.5461,94.717,6.122,4.7141,0.89198
2020,170.1458333,1.5255526,349.2702,94.757,5.9134,4.2037,0.89114
2020,170.1666667,0,351.5758,94.775,5.8087,5.1974,0.88352
2020,170.1875,0,337.4486,94.772,5.6628,5.1437,0.88101
2020,170.2083333,0,338.0957,94.752,5.7322,4.7403,0.87895
2020,170.2291667,0,339.9853,94.738,5.805,4.7394,0.87893
2020,170.25,0,340.6029,94.733,5.7851,5.059,0.88273
2020,170.2708333,0,340.8818,94.736,5.9196,4.5866,0.87786
2020,170.2916667,0,337.9404,94.751,6.1084,4.8099,0.86606
2020,170.3125,0,334.0739,94.76,6.2033,4.7046,0.85158
